src_port,dst_port,protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,timestamp,src_ip,dst_ip,Traffic Type,Traffic Subtype
51966.0,21,6.0,10035058.0,7.0,6.0,32.0,112.0,20.0,0.0,4.571428571428572,8.141603913585719,77.0,0.0,18.666666666666664,31.822423959633664,14.349692846817629,1.2954583820043692,836254.8333333333,2887465.814342675,10005189.0,26.0,10032259.0,1672043.1666666667,4084889.6607677625,10010286.0,26.0,10032562.0,2006512.4,4472961.493079535,10007988.0,2044.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6975545133869681,0.5979038686174012,0.0,77.0,10.285714285714285,21.8682367880856,478.21978021978026,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,11.076923076923077,4.571428571428571,18.666666666666668,0.0,0.0,0.0,144.0,4.0,12117.0,7.0,32.0,6.0,112.0,65280.0,506.0,2.0,32.0,27070.0,0.0,27070.0,27070.0,10005189.0,0.0,10005189.0,10005189.0,Malicious,1970-01-01 07:59:47,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
52958.0,22,6.0,50688.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.91414141414143,16896.0,6377.218751148497,24183.0,12334.0,50688.0,16896.0,6377.218751148497,24183.0,12334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,78.91414141414143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,1970-02-01 03:09:01,192.168.1.90,192.168.1.3,Background,Background
0.0,0,0.0,84812864.00671737,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11790664207840652,9423651.55630193,13505751.13917748,38066807.08050955,406.96802742627625,84812864.00671737,9423651.55630193,13505751.13917748,38066807.08050955,406.96802742627625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11790664207840652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575264.575506327,0.0,3575264.575506327,3575264.575506327,25887989.54342075,10547165.398298379,38066807.08050955,19797891.516962912,Benign,1970-01-01 08:08:35,192.168.1.90,192.168.1.3,Audio,Audio
64738.0,43526,6.0,119990668.40806858,30.550331786934905,53.550331786934905,1303.6408068582996,1672.550331786935,69.3791943155779,38.07047389748719,42.932268637714834,5.67437896524535,70.0,0.0,31.576116706909463,34.86764500688164,24.803491827101304,0.7008917150678272,1470913.8187236947,2199463.1208862746,5004029.694720756,218.20805684422092,119988271.31076986,4209262.541082685,1337972.438386892,5014410.082582617,318.5368723939723,119975196.2757649,2309948.023547834,2384643.735397829,5004029.694720756,2155.241517411061,1.0,0.0,0.0,0.0,977.610617181917,1713.610617181917,0.25460507128024445,0.44628664378758265,0.0,70.0,36.103728098513535,28.606310930925236,818.4261765283254,0.0,0.0,0.0,54.550331786934905,84.10066357386981,0.0,0.0,0.0,1.0,36.544479894376025,42.932268637714834,31.576116706909463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.6208056844220913,61.79530800401973,502.0,502.0,29.550331786934905,32.0,49996814.10196135,0.0,49996814.10196135,49996814.10196135,5004029.694720756,0.0,5004029.694720756,5004029.694720756,Benign,1970-01-01 07:57:50,192.168.1.90,192.168.1.3,Audio,Audio
41746.622288154715,16086,6.0,504.48842823040235,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31586.989307754753,504.48842823040235,0.0,504.48842823040235,504.48842823040235,504.48842823040235,504.48842823040235,0.0,504.48842823040235,504.48842823040235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.04256537382835,0.0,31586.989307754753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964528855143038,0.0,1.5035471144856962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.39032573590976,0.0,0.0,29.021282686914176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,1970-01-01 07:59:57,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
48186.0,21,6.0,10033478.0,7.0,6.0,27.0,112.0,15.0,0.0,3.857142857142857,6.644009116704848,77.0,0.0,18.666666666666664,31.822423959633664,13.853620848124647,1.2956623814792836,836123.1666666667,2887978.6941345115,10006686.0,28.0,10030818.0,1671803.0000000002,4084288.862626051,10008820.0,28.0,10030761.0,2006152.2,4473922.441547372,10009346.0,28.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6976643592580758,0.5979980222212078,0.0,77.0,9.928571428571429,21.737823419858923,472.5329670329671,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.692307692307692,3.857142857142857,18.666666666666668,0.0,0.0,0.0,139.0,4.0,10833.0,7.0,27.0,6.0,112.0,65280.0,506.0,2.0,32.0,24132.0,0.0,24132.0,24132.0,10006686.0,0.0,10006686.0,10006686.0,Malicious,1970-01-01 08:10:18,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
45070.0,21,6.0,10037499.0,7.0,6.0,29.0,112.0,17.0,0.0,4.142857142857142,7.221001117771492,77.0,0.0,18.666666666666664,31.822423959633664,14.047323939957552,1.295143341981902,836458.25,2888109.0571452435,10007435.0,25.0,10034882.0,1672480.3333333333,4084652.737546225,10010240.0,25.0,10034495.0,2006899.0,4473899.689297023,10010052.0,650.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6973848764517934,0.5977584655301086,0.0,77.0,10.071428571428571,21.780246116128275,474.3791208791208,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.846153846153848,4.142857142857143,18.666666666666668,0.0,0.0,0.0,141.0,4.0,11102.0,7.0,29.0,6.0,112.0,65280.0,506.0,2.0,32.0,27447.0,0.0,27447.0,27447.0,10007435.0,0.0,10007435.0,10007435.0,Malicious,1970-01-01 08:05:27,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
36540.0,21,6.0,10035443.0,7.0,6.0,27.0,112.0,15.0,0.0,3.857142857142857,6.644009116704848,77.0,0.0,18.666666666666664,31.822423959633664,13.850908225974678,1.295408683004826,836286.9166666667,2888355.862773254,10008048.0,24.0,10032980.0,1672163.3333333333,4084704.052925043,10010028.0,24.0,10033408.0,2006681.6,4474276.880320473,10010511.0,3503.0,0.0,0.0,0.0,0.0,232.0,200.0,0.697527752387214,0.5978809306176119,0.0,77.0,9.928571428571429,21.737823419858923,472.5329670329671,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.692307692307692,3.857142857142857,18.666666666666668,0.0,0.0,0.0,139.0,4.0,9292.0,7.0,27.0,6.0,112.0,65280.0,506.0,2.0,32.0,24932.0,0.0,24932.0,24932.0,10008048.0,0.0,10008048.0,10008048.0,Malicious,1970-01-01 08:08:44,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
36114.0,21,6.0,10032737.0,7.0,6.0,27.0,112.0,15.0,0.0,3.857142857142857,6.644009116704848,77.0,0.0,18.666666666666664,31.822423959633664,13.85464405176773,1.2957580767840322,836061.4166666667,2888281.813980808,10007587.0,20.0,10030169.0,1671694.8333333333,4084822.6724508577,10009802.0,23.0,10029829.0,2005965.8,4474478.763568523,10010155.0,20.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6977158874990943,0.5980421892849379,0.0,77.0,9.928571428571429,21.737823419858923,472.5329670329671,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.692307692307692,3.857142857142857,18.666666666666668,0.0,0.0,0.0,139.0,4.0,14323.0,7.0,27.0,6.0,112.0,65280.0,506.0,2.0,32.0,22582.0,0.0,22582.0,22582.0,10007587.0,0.0,10007587.0,10007587.0,Malicious,1970-01-01 08:01:20,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
59938.0,21,6.0,10039192.0,7.0,6.0,27.0,112.0,15.0,0.0,3.857142857142857,6.644009116704848,77.0,0.0,18.666666666666664,31.822423959633664,13.845735792282886,1.2949249302135073,836599.3333333334,2888265.366384226,10008072.0,26.0,10034218.0,1672369.6666666665,4085193.9756406494,10011234.0,26.0,10036702.0,2007340.4,4475326.830284946,10013046.0,67.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6972672701149655,0.5976576600985418,0.0,77.0,9.928571428571429,21.737823419858923,472.5329670329671,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.692307692307692,3.857142857142857,18.666666666666668,0.0,0.0,0.0,139.0,4.0,10204.0,7.0,27.0,6.0,112.0,65280.0,506.0,2.0,32.0,26146.0,0.0,26146.0,26146.0,10008072.0,0.0,10008072.0,10008072.0,Malicious,1970-01-01 08:09:15,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
43346.0,21,6.0,10027977.0,7.0,6.0,25.0,112.0,13.0,0.0,3.571428571428571,6.106202935189288,77.0,0.0,18.666666666666664,31.822423959633664,13.661778442451553,1.296373136874965,835664.75,2887184.0771860653,10003705.0,72.0,10025581.0,1670930.1666666667,4083141.565028253,10005606.0,72.0,10025328.0,2005065.6,4472715.23331486,10006101.0,1361.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6980470737019042,0.5983260631730607,0.0,77.0,9.785714285714286,21.70848317497659,471.2582417582417,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.538461538461538,3.571428571428572,18.666666666666668,0.0,0.0,0.0,137.0,4.0,11446.0,7.0,25.0,6.0,112.0,65280.0,506.0,2.0,32.0,21876.0,0.0,21876.0,21876.0,10003705.0,0.0,10003705.0,10003705.0,Malicious,1970-01-01 08:07:00,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
35433.0,64738,17.0,119979425.22921576,25.0,6383.211282386549,324.86330542662563,496130.76124161086,84.86330542662566,10.0,12.994532217065029,14.972661085325132,131.29547818381246,10.0,77.716489639555,17.314771942407123,4137.830956375977,53.410817052581386,18743.22842536549,102214.74570193815,4003930.21130141,150.9889554814681,119931553.24266203,4997148.051777585,12385.325844251147,5004214.470903198,4943778.736792299,119959443.193461,18813.621889841652,102415.33642215906,4003974.828507166,173.10252093003075,0.0,0.0,0.0,0.0,200.0,51065.69025909239,0.20836906030204314,53.20244799227934,10.0,131.29547818381246,77.4650341211318,17.769415197364733,315.79906147973963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.3979991138432,77.47713270272031,12.994532217065027,77.71648963955488,0.0,0.0,0.0,43574.6226580674,561.3096429655882,5412.1960775170255,1.1477390919062267,23.590956367624905,474.85434108358965,36985.54024394095,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,1970-01-01 08:20:35,192.168.1.90,192.168.1.3,Audio,Audio
39944.0,21,6.0,10039953.0,7.0,6.0,31.0,112.0,19.0,0.0,4.428571428571429,7.828519290754434,77.0,0.0,18.666666666666664,31.822423959633664,14.243094564287302,1.294826778571573,836662.75,2887491.926390858,10005677.0,169.0,10037023.0,1672837.1666666665,4084355.176037873,10009986.0,186.0,10036446.0,2007289.2,4472875.314671336,10008607.0,169.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6972144192308469,0.597612359340726,0.0,77.0,10.214285714285714,21.835675013534694,476.7967032967033,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,11.0,4.428571428571429,18.666666666666668,0.0,0.0,0.0,143.0,4.0,14864.0,7.0,31.0,6.0,112.0,65280.0,506.0,2.0,32.0,31346.0,0.0,31346.0,31346.0,10005677.0,0.0,10005677.0,10005677.0,Malicious,1970-01-01 07:59:26,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
39926.0,21,6.0,10039146.0,7.0,6.0,28.0,112.0,16.0,0.0,4.0,6.928203230275509,77.0,0.0,18.666666666666664,31.822423959633664,13.945409300751278,1.29493086364119,836595.5,2886401.219465749,10002146.0,21.0,10036358.0,1672726.3333333333,4082122.894783922,10005318.0,21.0,10035912.0,2007182.4,4470881.900020935,10004934.0,68.0,0.0,0.0,0.0,0.0,232.0,200.0,0.697270465037564,0.5976603986036262,0.0,77.0,10.0,21.7574036912637,473.3846153846153,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.76923076923077,4.0,18.666666666666668,0.0,0.0,0.0,140.0,4.0,7853.0,7.0,28.0,6.0,112.0,65280.0,506.0,2.0,32.0,34212.0,0.0,34212.0,34212.0,10002146.0,0.0,10002146.0,10002146.0,Malicious,1970-01-01 07:59:26,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
54508.0,21,6.0,10037534.0,7.0,6.0,27.0,112.0,15.0,0.0,3.857142857142857,6.644009116704848,77.0,0.0,18.666666666666664,31.822423959633664,13.848022831105729,1.2951388259307517,836461.1666666667,2887410.5122462185,10005219.0,26.0,10034901.0,1672483.4999999998,4084193.743225351,10009304.0,26.0,10033925.0,2006785.0,4472734.137731529,10007852.0,604.0,0.0,0.0,0.0,0.0,232.0,200.0,0.6973824447319431,0.5977563811988084,0.0,77.0,9.928571428571429,21.737823419858923,472.5329670329671,2.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,10.692307692307692,3.857142857142857,18.666666666666668,0.0,0.0,0.0,139.0,4.0,8616.0,7.0,27.0,6.0,112.0,65280.0,506.0,2.0,32.0,29682.0,0.0,29682.0,29682.0,10005219.0,0.0,10005219.0,10005219.0,Malicious,1970-01-01 08:06:09,192.168.1.70,192.168.1.90,Bruteforce,Bruteforce FTP
